Name,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional
Corey Dickerson*,TOT,MLB,109,365,336,43,91,18,5,6,29,6,5,25,68,.271,.326,.408,.734,98,137,8,3,0,1,1,dickeco01
Corey Dickerson*,MIA,NL,63,225,205,27,54,12,3,2,14,2,4,16,45,.263,.324,.380,.705,91,78,5,3,0,1,0,dickeco01
Corey Dickerson*,TOR,AL,46,140,131,16,37,6,2,4,15,4,1,9,23,.282,.329,.450,.779,109,59,3,0,0,0,1,dickeco01
Brandon Dickson,STL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dicksbr01
Jake Diekman,OAK,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,diekmja01
Wilmer Difo#,PIT,NL,116,240,219,25,59,7,3,4,24,1,0,20,54,.269,.329,.384,.713,93,84,2,0,0,1,0,difowi01
Marcos Diplán,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,diplama01
Randy Dobnak,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dobnara01
Kyle Dohy*,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dohyky01
Rafael Dolis,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dolisra01
Seranthony Domínguez,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dominse01
Josh Donaldson,MIN,AL,135,543,457,73,113,26,0,26,72,0,0,74,114,.247,.352,.475,.827,127,217,22,4,0,8,2,donaljo02
Sean Doolittle*,TOT,MLB,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,doolise01
Sean Doolittle*,CIN,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,doolise01
Sean Doolittle*,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,doolise01
Ryan Dorow,TEX,AL,3,7,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,-55,0,0,0,0,0,0,dorowry01
Camilo Doval,SFG,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dovalca01
Hunter Dozier,KCR,AL,144,543,487,55,105,27,6,16,54,5,4,43,154,.216,.285,.394,.680,83,192,12,7,0,6,0,doziehu01
Brandon Drury,NYM,NL,51,88,84,7,23,5,0,4,14,0,0,3,22,.274,.307,.476,.783,111,40,3,1,0,0,0,drurybr01
Mauricio Dubón,SFG,NL,74,187,175,20,42,9,0,5,22,2,1,9,41,.240,.278,.377,.655,76,66,5,1,0,2,2,dubonma01
Tyler Duffey,MIN,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,duffety01
Matt Duffy,CHC,NL,97,322,289,45,83,12,0,5,30,8,1,25,63,.287,.357,.381,.738,101,110,16,7,0,1,0,duffyma01
Steven Duggar*,SFG,NL,107,297,268,45,69,14,5,8,35,7,0,27,88,.257,.330,.437,.767,107,117,4,2,0,0,3,duggast01
Robert Dugger,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,duggero01
Justin Dunn,SEA,AL,2,3,3,0,1,1,0,0,1,0,0,0,2,.333,.333,.667,1.000,172,2,0,0,0,0,0,dunnju01
Dane Dunning,TEX,AL,2,4,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,85,1,0,0,1,0,0,dunnida01
Jon Duplantier*,ARI,NL,3,3,2,0,0,0,0,0,0,0,0,0,2,.000,.333,.000,.333,3,0,0,1,0,0,0,duplajo01
Jarren Duran*,BOS,AL,33,112,107,17,23,3,2,2,10,2,1,4,40,.215,.241,.336,.578,53,36,1,0,0,1,0,duranja01
Adam Duvall,TOT,NL,146,555,513,67,117,17,2,38,113,5,0,35,174,.228,.281,.491,.772,102,252,7,4,0,3,1,duvalad01
Adam Duvall,MIA,NL,91,339,314,41,72,10,1,22,68,5,0,21,105,.229,.277,.478,.755,99,150,4,1,0,3,0,duvalad01
Adam Duvall,ATL,NL,55,216,199,26,45,7,1,16,45,0,0,14,69,.226,.287,.513,.800,106,102,3,3,0,0,1,duvalad01
Jarrod Dyson*,TOT,AL,102,149,135,17,28,7,2,0,10,10,5,10,33,.207,.260,.289,.549,50,39,1,0,3,1,0,dysonja01
Jarrod Dyson*,KCR,AL,77,132,122,13,27,7,2,0,10,8,3,6,28,.221,.256,.311,.567,54,38,1,0,3,1,0,dysonja01
Jarrod Dyson*,TOR,AL,25,17,13,4,1,0,0,0,0,2,2,4,5,.077,.294,.077,.371,10,1,0,0,0,0,0,dysonja01
Adam Eaton*,TOT,AL,83,288,254,38,51,10,2,6,30,3,0,22,71,.201,.282,.327,.608,66,83,6,7,4,1,0,eatonad02
Adam Eaton*,CHW,AL,58,219,189,33,38,8,2,5,28,2,0,20,55,.201,.298,.344,.642,75,65,5,6,4,0,0,eatonad02
Adam Eaton*,LAA,AL,25,69,65,5,13,2,0,1,2,1,0,2,16,.200,.232,.277,.509,38,18,1,1,0,1,0,eatonad02
Tommy Edman#,STL,NL,159,691,641,91,168,41,3,11,56,30,5,38,95,.262,.308,.387,.695,91,248,4,6,2,4,1,edmanto01
Carl Edwards Jr.,TOT,MLB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,edwarca01
Carl Edwards Jr.,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,edwarca01
Scott Effross,CHC,NL,13,1,0,0,0,0,0,0,1,0,0,0,0,,.000,,,,0,0,0,0,1,0,effrosc01
Zach Eflin,PHI,NL,17,37,29,1,0,0,0,0,1,0,0,1,15,.000,.065,.000,.065,-80,0,0,1,6,0,0,eflinza01
Jerad Eickhoff,NYM,NL,6,8,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,122,2,1,0,3,0,0,eickhje01
Seth Elledge,STL,NL,11,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,elledse01
Chris Ellis*,TOT,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,ellisch01
Chris Ellis*,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,ellisch01
Drew Ellis,ARI,NL,28,83,69,10,9,2,0,1,5,0,0,10,27,.130,.277,.203,.480,34,14,1,4,0,0,1,ellisdr01
Adam Engel,CHW,AL,39,140,123,21,31,9,0,7,18,7,1,11,31,.252,.336,.496,.832,123,61,4,5,0,1,0,engelad01
Nathan Eovaldi,BOS,AL,1,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,2,0,0,0,0,0,0,eovalna01
Alcides Escobar,WSN,NL,75,349,319,53,92,21,2,4,28,3,0,17,56,.288,.340,.404,.744,105,129,2,9,2,2,0,escobal02
Eduardo Escobar#,TOT,NL,146,599,549,77,139,26,5,28,90,1,0,48,124,.253,.314,.472,.786,109,259,3,1,0,1,1,escobed01
Eduardo Escobar#,ARI,NL,98,400,370,50,91,14,3,22,65,1,0,29,85,.246,.300,.478,.778,107,177,1,0,0,1,1,escobed01
Eduardo Escobar#,MIL,NL,48,199,179,27,48,12,2,6,25,0,0,19,39,.268,.342,.458,.800,115,82,2,1,0,0,0,escobed01
Thomas Eshelman,BAL,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,eshelto01
Santiago Espinal,TOR,AL,92,246,222,32,69,13,1,2,17,6,1,22,30,.311,.376,.405,.781,113,90,4,1,1,0,0,espinsa01
Paolo Espino,WSN,NL,32,33,30,2,5,0,0,0,0,0,0,0,15,.167,.167,.167,.333,-7,5,0,0,3,0,0,espinpa01
Carlos Estévez,COL,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,estevca01
Thairo Estrada,SFG,NL,52,132,121,19,33,4,0,7,22,1,0,9,23,.273,.333,.479,.813,118,58,2,2,0,0,1,estrath01
Demarcus Evans,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,evansde01
Phillip Evans,PIT,NL,76,247,214,23,44,5,0,5,16,1,0,28,53,.206,.312,.299,.611,67,64,3,5,0,0,1,evansph01
Pete Fairbanks,TBR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,fairbpe01
Stuart Fairchild,ARI,NL,12,17,15,3,2,1,0,0,2,0,0,1,3,.133,.235,.200,.435,20,3,1,1,0,0,0,faircst01
Bailey Falter,PHI,NL,21,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,falteba01
Jeurys Familia,NYM,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,familje01
Johneshwy Fargas,TOT,NL,22,54,52,4,13,3,2,0,5,1,2,1,15,.250,.264,.385,.649,74,20,2,0,1,0,0,fargajo01
Johneshwy Fargas,NYM,NL,7,22,21,1,6,3,1,0,3,0,0,0,7,.286,.286,.524,.810,116,11,0,0,1,0,0,fargajo01
Johneshwy Fargas,CHC,NL,15,32,31,3,7,0,1,0,2,1,2,1,8,.226,.250,.290,.540,46,9,2,0,0,0,0,fargajo01
Jake Faria,ARI,NL,24,3,3,1,1,1,0,0,0,0,0,0,1,.333,.333,.667,1.000,162,2,0,0,0,0,0,fariaja01
Kyle Farmer,CIN,NL,147,529,483,60,127,22,2,16,63,2,3,22,97,.263,.316,.416,.732,88,201,16,18,1,5,1,farmeky01
Erick Fedde,WSN,NL,28,43,36,0,0,0,0,0,1,0,0,1,14,.000,.026,.000,.026,-92,0,0,0,5,1,0,feddeer01
Mario Feliciano,MIL,NL,1,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,felicma01
Michael Feliz,TOT,MLB,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizmi01
Michael Feliz,TOT,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizmi01
Michael Feliz,PIT,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizmi01
Michael Feliz,CIN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizmi01
Neftalí Feliz,TOT,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizne01
Neftalí Feliz,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizne01
Neftalí Feliz,LAD,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,felizne01
Ryan Feltner,COL,NL,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,feltnry01
Julian Fernández,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,fernaju02
Junior Fernández,STL,NL,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,fernaju01
J.P. Feyereisen,TOT,MLB,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,feyerjo01
J.P. Feyereisen,MIL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,feyerjo01
J.P. Feyereisen,TBR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,feyerjo01
Kyle Finnegan,WSN,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,finneky01
Derek Fisher*,MIL,NL,4,8,8,1,2,0,1,0,1,0,0,0,1,.250,.250,.500,.750,96,4,0,0,0,0,0,fishede01
Jay Flaa,TOT,MLB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,flaaja01
Jay Flaa,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,flaaja01
Jack Flaherty,STL,NL,15,26,17,2,2,0,0,1,3,0,0,5,7,.118,.304,.294,.598,68,5,0,0,3,1,0,flaheja01
Josh Fleming*,TBR,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,flemijo01
Aaron Fletcher*,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,fletcaa01
David Fletcher,LAA,AL,157,665,626,74,164,27,3,2,47,15,3,31,60,.262,.297,.324,.622,70,203,10,1,6,1,1,fletcda02
Chris Flexen,SEA,AL,2,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,flexech01
Bernardo Flores Jr.*,STL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,florebe01
Wilmer Flores,SFG,NL,139,436,389,57,102,16,1,18,53,1,0,41,56,.262,.335,.447,.782,111,174,11,3,0,3,0,florewi01
Estevan Florial*,NYY,AL,11,25,20,3,6,2,0,1,2,1,0,5,6,.300,.440,.550,.990,171,11,0,0,0,0,0,flories01
Dylan Floro*,MIA,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,florody01
Mike Foltynewicz,TEX,AL,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,foltymi01
Mike Ford*,NYY,AL,22,72,60,6,8,0,0,3,5,0,0,11,23,.133,.278,.283,.561,56,17,1,1,0,0,1,fordmi01
Nick Fortes,MIA,NL,14,34,31,6,9,0,0,4,7,1,0,3,8,.290,.353,.677,1.030,170,21,1,0,0,0,0,forteni01
Matt Foster,CHW,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,fostema01
Dexter Fowler#,LAA,AL,7,21,20,3,5,0,0,0,1,1,0,1,6,.250,.286,.250,.536,49,5,0,0,0,0,0,fowlede01
Dustin Fowler*,PIT,NL,18,46,41,3,7,1,0,0,2,1,0,3,20,.171,.239,.195,.434,20,8,0,1,0,1,0,fowledu01
Jake Fraley*,SEA,AL,78,265,214,27,45,7,0,9,36,10,2,46,71,.210,.352,.369,.721,104,79,3,2,1,2,1,fraleja01
Ty France,SEA,AL,152,650,571,85,166,32,1,18,73,0,0,46,106,.291,.368,.445,.813,128,254,13,27,0,6,1,francty01
Maikel Franco,BAL,AL,104,403,377,31,79,22,0,11,47,0,0,20,67,.210,.253,.355,.609,65,134,12,3,0,3,0,francma02
Wander Franco#,TBR,AL,70,308,281,53,81,18,5,7,39,2,1,24,37,.288,.347,.463,.810,127,130,2,2,0,1,0,francwa01
Seth Frankoff,ARI,NL,4,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-23,0,0,0,0,0,0,frankse01
Adam Frazier*,TOT,NL,155,639,577,83,176,36,5,5,43,10,5,48,69,.305,.368,.411,.779,114,237,10,10,3,1,2,fraziad01
Adam Frazier*,PIT,NL,98,428,386,58,125,28,4,4,32,5,4,35,46,.324,.388,.448,.836,126,173,6,6,0,1,1,fraziad01
Adam Frazier*,SDP,NL,57,211,191,25,51,8,1,1,11,5,1,13,23,.267,.327,.335,.662,86,64,4,4,3,0,1,fraziad01
Clint Frazier,NYY,AL,66,218,183,20,34,9,0,5,15,2,0,32,65,.186,.317,.317,.633,76,58,8,3,0,0,0,frazicl01
Todd Frazier,PIT,NL,13,40,35,3,3,1,0,0,4,0,0,3,6,.086,.200,.114,.314,-11,4,1,2,0,0,0,frazito01
Kyle Freeland*,COL,NL,23,40,33,3,6,1,0,0,4,0,0,2,17,.182,.222,.212,.434,13,7,0,0,4,1,0,freelky01
Freddie Freeman*,ATL,NL,159,695,600,120,180,25,2,31,83,8,3,85,107,.300,.393,.503,.896,136,302,11,8,0,2,15,freemfr01
Mike Freeman*,CIN,NL,37,65,59,6,11,0,0,0,3,1,1,5,20,.186,.262,.186,.448,20,11,1,1,0,0,1,freemmi01
Luis Frías,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,friaslu01
Max Fried*,ATL,NL,31,67,55,7,15,3,0,0,5,0,0,4,18,.273,.322,.327,.649,74,18,0,0,8,0,0,friedma01
TJ Friedl*,CIN,NL,14,36,31,9,9,1,0,1,2,0,0,4,2,.290,.361,.419,.780,102,13,0,0,0,1,0,friedtj01
Paul Fry*,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,frypa01
Joshua Fuentes,COL,NL,95,284,271,30,61,11,1,7,33,0,0,12,65,.225,.257,.351,.608,54,95,5,0,0,1,1,fuentjo01
Carson Fulmer,CIN,NL,19,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,fulmeca01
Michael Fulmer,DET,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,fulmemi01
Kyle Funkhouser,DET,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,funkhky01
Cam Gallagher,KCR,AL,48,124,112,9,28,6,0,1,7,0,0,8,20,.250,.298,.330,.628,71,37,2,0,2,1,0,gallaca01
Giovanny Gallegos,STL,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,gallegi01
Zac Gallen,ARI,NL,22,42,32,2,6,2,0,0,3,0,0,1,18,.188,.212,.250,.462,25,8,1,0,9,0,0,galleza01
Joey Gallo*,TOT,AL,153,616,498,90,99,13,1,38,77,6,0,111,213,.199,.351,.458,.808,121,228,6,6,0,1,5,gallojo01
Joey Gallo*,TEX,AL,95,388,310,57,69,6,1,25,55,6,0,74,125,.223,.379,.490,.869,138,152,3,4,0,0,4,gallojo01
Joey Gallo*,NYY,AL,58,228,188,33,30,7,0,13,22,0,0,37,88,.160,.303,.404,.707,93,76,3,2,0,1,1,gallojo01
Freddy Galvis#,TOT,MLB,104,394,356,53,86,15,1,14,40,1,0,27,77,.242,.302,.407,.709,92,145,6,5,2,3,1,galvifr01
Freddy Galvis#,BAL,AL,72,274,249,36,62,12,1,9,26,1,0,18,58,.249,.306,.414,.720,95,103,5,3,2,1,1,galvifr01
Freddy Galvis#,PHI,NL,32,120,107,17,24,3,0,5,14,0,0,9,19,.224,.292,.393,.684,84,42,1,2,0,2,0,galvifr01
Ben Gamel*,TOT,MLB,122,400,340,43,84,18,3,8,26,3,6,51,105,.247,.347,.388,.735,100,132,7,3,2,4,2,gamelbe01
Ben Gamel*,CLE,AL,11,17,14,1,1,1,0,0,0,0,0,3,6,.071,.235,.143,.378,9,2,1,0,0,0,0,gamelbe01
Ben Gamel*,PIT,NL,111,383,326,42,83,17,3,8,26,3,6,48,99,.255,.352,.399,.750,104,130,6,3,2,4,2,gamelbe01
John Gant,TOT,MLB,24,18,13,0,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,-100,0,0,0,5,0,0,gantjo01
John Gant,STL,NL,22,18,13,0,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,-100,0,0,0,5,0,0,gantjo01
John Gant,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,gantjo01
Adolis García,TEX,AL,149,622,581,77,141,26,2,31,90,16,5,32,194,.243,.286,.454,.741,100,264,15,5,0,4,0,garciad02
Aramis Garcia,OAK,AL,32,94,88,8,18,1,0,3,7,0,0,1,28,.205,.239,.318,.557,55,28,4,3,2,0,0,garciar01
Avisaíl García,MIL,NL,135,515,461,68,121,18,0,29,86,8,4,38,121,.262,.330,.490,.820,119,226,12,11,0,5,5,garciav01
Edgar García,TOT,MLB,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garcied01
Edgar García,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garcied01
Jarlín García*,SFG,NL,54,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,garcija04
Leury Garcia#,CHW,AL,126,474,415,60,111,22,4,5,54,6,2,41,97,.267,.335,.376,.711,95,156,12,4,9,5,0,garcile02
Luis García,STL,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garcilu03
Luis García*,WSN,NL,70,247,236,29,57,18,2,6,22,0,2,11,43,.242,.275,.411,.686,86,97,8,0,0,0,1,garcilu04
Luis Garcia,HOU,AL,3,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,garcilu05
Robel García#,HOU,AL,46,117,106,8,16,3,0,1,8,0,0,8,42,.151,.216,.208,.423,18,22,2,1,1,1,0,garciro02
Rony García,DET,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,garciro03
Yimi Garcia,TOT,MLB,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garciyi01
Yimi Garcia,MIA,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garciyi01
Yimi Garcia,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garciyi01
Brett Gardner*,NYY,AL,140,461,387,47,86,16,4,10,39,4,0,60,100,.222,.327,.362,.689,90,140,3,3,5,6,0,gardnbr01
Kyle Garlick,MIN,AL,36,107,99,17,23,8,0,5,10,1,0,6,32,.232,.280,.465,.745,102,46,2,1,0,1,0,garliky01
Dustin Garneau,DET,AL,20,68,62,9,13,5,0,6,11,0,0,3,18,.210,.250,.581,.831,122,36,2,1,0,2,0,garnedu01
Amir Garrett,CIN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,garream01
Braxton Garrett,MIA,NL,8,11,11,1,2,0,0,0,0,0,0,0,4,.182,.182,.182,.364,-1,2,0,0,0,0,0,garrebr01
Mitch Garver,MIN,AL,68,243,207,29,53,15,0,13,34,1,1,31,71,.256,.358,.517,.875,139,107,4,3,0,2,0,garvemi01
Kevin Gausman*,SFG,NL,31,62,54,6,10,0,0,0,4,0,0,2,31,.185,.211,.185,.396,10,10,0,0,5,1,0,gausmke01
Domingo Germán,NYY,AL,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,germado01
Trent Giambrone,CHC,NL,5,13,13,0,2,0,0,0,0,0,0,0,4,.154,.154,.154,.308,-16,2,0,0,0,0,0,giambtr01
Kyle Gibson,TOT,MLB,13,30,29,3,4,0,0,1,2,0,0,0,10,.138,.138,.241,.379,0,7,0,0,1,0,0,gibsoky01
Kyle Gibson,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,gibsoky01
Kyle Gibson,PHI,NL,12,28,27,3,4,0,0,1,2,0,0,0,9,.148,.148,.259,.407,8,7,0,0,1,0,0,gibsoky01
Tyler Gilbert*,ARI,NL,8,11,9,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,2,0,0,gilbety01
Lucas Gilbreath*,COL,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,gilbrlu01
Andrés Giménez*,CLE,AL,68,210,188,23,41,10,0,5,16,11,0,11,54,.218,.282,.351,.633,74,66,1,7,1,3,0,gimenan01
Kevin Ginkel*,ARI,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,ginkeke01
Lucas Giolito,CHW,AL,2,4,4,0,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,38,1,0,0,0,0,0,giolilu01
Chris Gittens,NYY,AL,16,44,36,1,4,0,0,1,5,0,0,7,13,.111,.250,.194,.444,26,7,0,0,0,1,0,gittech01
Mychal Givens,TOT,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,givenmy01
Mychal Givens,COL,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,givenmy01
Mychal Givens,CIN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,givenmy01
Tyler Glasnow*,TBR,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,glasnty01
Zack Godley,MIL,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,godleza01
José Godoy*,SEA,AL,16,40,37,2,6,1,0,0,3,0,0,3,14,.162,.225,.189,.414,19,7,2,0,0,0,0,godoyjo01
Paul Goldschmidt,STL,NL,158,679,603,102,177,36,2,31,99,12,0,67,136,.294,.365,.514,.879,141,310,13,4,0,5,2,goldspa01
Austin Gomber*,COL,NL,22,42,32,0,3,0,0,0,1,0,0,1,13,.094,.121,.094,.215,-43,3,1,0,9,0,0,gombeau01
Yan Gomes,TOT,MLB,103,375,349,49,88,15,1,14,52,0,0,19,78,.252,.301,.421,.723,98,147,15,6,0,1,3,gomesya01
Yan Gomes,WSN,NL,63,235,218,30,59,11,1,9,35,0,0,13,47,.271,.323,.454,.778,112,99,12,4,0,0,3,gomesya01
Yan Gomes,OAK,AL,40,140,131,19,29,4,0,5,17,0,0,6,31,.221,.264,.366,.631,75,48,3,2,0,1,0,gomesya01
Tony Gonsolin,LAD,NL,17,19,17,2,3,1,0,0,0,0,0,1,8,.176,.222,.235,.458,23,4,0,0,1,0,0,gonsoto01
Marco Gonzales*,SEA,AL,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,gonzama02
Chi Chi González,COL,NL,24,34,31,3,5,1,0,0,1,0,0,1,16,.161,.188,.194,.381,-2,6,0,0,2,0,0,gonzach01
Erik González,PIT,NL,71,229,220,17,51,7,1,2,21,2,2,8,40,.232,.258,.300,.558,51,66,4,0,0,1,0,gonzaer01
Luis González*,CHW,AL,6,11,8,2,2,2,0,0,0,0,0,3,2,.250,.455,.500,.955,162,4,1,0,0,0,0,gonzalu03
Marwin Gonzalez#,TOT,AL,91,307,276,30,55,14,0,5,28,3,2,20,78,.199,.275,.304,.579,56,84,8,9,1,1,0,gonzama01
Marwin Gonzalez#,BOS,AL,77,271,242,25,49,14,0,2,20,3,2,19,70,.202,.281,.285,.567,53,69,5,8,1,1,0,gonzama01
Marwin Gonzalez#,HOU,AL,14,36,34,5,6,0,0,3,8,0,0,1,8,.176,.222,.441,.663,76,15,3,1,0,0,0,gonzama01
Romy Gonzalez,CHW,AL,10,33,32,4,8,3,0,0,2,0,0,1,11,.250,.273,.344,.616,67,11,1,0,0,0,0,gonzaro01
Victor González*,LAD,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,gonzavi02
Niko Goodrum#,DET,AL,90,325,290,39,62,11,2,9,33,14,5,29,107,.214,.292,.359,.651,81,104,6,4,0,2,0,goodrni01
Brian Goodwin*,CHW,AL,72,271,235,33,52,10,1,8,29,1,0,33,58,.221,.319,.374,.693,89,88,2,1,1,1,0,goodwbr01
